日期,销售额,订单数,客单价,类别,渠道
2024-05-01,9575.08,70,136.79,图书,线下
2024-05-01,19322.58,121,159.69,图书,小程序
2024-05-01,17359.46,78,222.56,图书,APP
2024-05-01,8450.19,61,138.53,家居,线上
2024-05-01,18156.18,104,174.58,家居,线下
2024-05-01,10377.53,83,125.03,家居,小程序
2024-05-01,18615.46,29,641.91,家居,APP
2024-05-01,17136.69,46,372.54,食品,线上
2024-05-01,11755.75,144,81.64,食品,线下
2024-05-01,4572.23,92,49.7,食品,小程序
2024-05-01,8626.62,78,110.6,食品,APP
2024-05-01,13790.23,83,166.15,美妆,线上
2024-05-01,4439.16,51,87.04,美妆,线下
2024-05-01,16628.51,116,143.35,美妆,小程序
2024-05-01,14161.29,53,267.19,美妆,APP
2024-05-02,16783.18,89,188.58,电子产品,线上
2024-05-02,17469.53,39,447.94,电子产品,线下
2024-05-02,5088.39,126,40.38,电子产品,小程序
2024-05-02,4244.19,58,73.18,电子产品,APP
2024-05-02,5428.78,120,45.24,服装,线上
2024-05-02,6979.81,99,70.5,服装,线下
2024-05-02,16256.51,128,127.0,服装,小程序
2024-05-02,11976.79,25,479.07,服装,APP
2024-05-02,8674.47,137,63.32,图书,线上
2024-05-02,7111.5,87,81.74,图书,线下
2024-05-02,19154.9,140,136.82,图书,小程序
2024-05-02,9843.73,129,76.31,图书,APP
2024-05-02,5389.59,124,43.46,家居,线上
2024-05-02,12740.95,143,89.1,家居,线下
2024-05-02,8395.91,149,56.35,家居,小程序
2024-05-02,7770.51,24,323.77,家居,APP
2024-05-02,19530.25,120,162.75,食品,线上
2024-05-02,18875.18,47,401.6,食品,线下
2024-05-02,11032.84,26,424.34,食品,小程序
2024-05-02,10170.0,79,128.73,食品,APP
2024-05-02,10951.38,142,77.12,美妆,线上
2024-05-02,12774.83,99,129.04,美妆,线下
2024-05-02,9150.2,41,223.18,美妆,小程序
2024-05-02,5426.14,63,86.13,美妆,APP
2024-05-03,7221.09,145,49.8,电子产品,线上
2024-05-03,13306.93,41,324.56,电子产品,线下
2024-05-03,6174.23,141,43.79,电子产品,小程序
2024-05-03,12202.44,79,154.46,电子产品,APP
2024-05-03,4874.2,146,33.38,服装,线上
2024-05-03,7920.7,99,80.01,服装,线下
2024-05-03,15627.83,58,269.45,服装,小程序
2024-05-03,4520.42,124,36.45,服装,APP
2024-05-03,17693.37,88,201.06,图书,线上
2024-05-03,14837.16,145,102.33,图书,线下
2024-05-03,12552.43,100,125.52,图书,小程序
2024-05-03,19082.54,80,238.53,图书,APP
2024-05-03,9022.2,143,63.09,家居,线上
2024-05-03,12060.84,40,301.52,家居,线下
2024-05-03,18479.13,128,144.37,家居,小程序
2024-05-03,14976.92,116,129.11,家居,APP
2024-05-03,5952.59,23,258.81,食品,线上
2024-05-03,6501.82,51,127.49,食品,线下
2024-05-03,6566.56,132,49.75,食品,小程序
2024-05-03,17666.89,49,360.55,食品,APP
2024-05-03,4560.69,128,35.63,美妆,线上
2024-05-03,11757.18,144,81.65,美妆,线下
2024-05-03,6151.12,127,48.43,美妆,小程序
2024-05-03,10246.02,95,107.85,美妆,APP
2024-05-04,5824.34,95,61.31,电子产品,线上
2024-05-04,15368.71,89,172.68,电子产品,线下
2024-05-04,12239.92,115,106.43,电子产品,小程序
2024-05-04,12894.79,62,207.98,电子产品,APP
2024-05-04,6203.58,72,86.16,服装,线上
2024-05-04,16681.79,115,145.06,服装,线下
2024-05-04,12190.79,84,145.13,服装,小程序
2024-05-04,11441.8,73,156.74,服装,APP
2024-05-04,18795.33,54,348.06,图书,线上
2024-05-04,6563.59,141,46.55,图书,线下
2024-05-04,4116.86,126,32.67,图书,小程序
2024-05-04,6801.07,140,48.58,图书,APP
2024-05-04,5023.61,21,239.22,家居,线上
2024-05-04,8902.34,68,130.92,家居,线下
2024-05-04,7118.63,44,161.79,家居,小程序
2024-05-04,12481.57,104,120.02,家居,APP
2024-05-04,5461.99,139,39.29,食品,线上
2024-05-04,13380.35,37,361.63,食品,线下
2024-05-04,9514.15,77,123.56,食品,小程序
2024-05-04,9427.08,23,409.87,食品,APP
2024-05-04,18663.45,90,207.37,美妆,线上
2024-05-04,8464.18,129,65.61,美妆,线下
2024-05-04,13222.12,98,134.92,美妆,小程序
2024-05-04,9780.69,123,79.52,美妆,APP
2024-05-05,18845.3,71,265.43,电子产品,线上
2024-05-05,5210.96,59,88.32,电子产品,线下
2024-05-05,5616.74,75,74.89,电子产品,小程序
2024-05-05,8433.39,87,96.94,电子产品,APP
2024-05-05,12947.36,52,248.99,服装,线上
2024-05-05,16658.55,118,141.17,服装,线下
2024-05-05,9231.8,90,102.58,服装,小程序
2024-05-05,19360.08,141,137.31,服装,APP
2024-05-05,7308.72,20,365.44,图书,线上
2024-05-05,16443.42,75,219.25,图书,线下
2024-05-05,5431.55,57,95.29,图书,小程序
2024-05-05,6258.92,141,44.39,图书,APP
2024-05-05,17895.42,102,175.45,家居,线上
2024-05-05,5215.92,33,158.06,家居,线下
2024-05-05,6157.74,132,46.65,家居,小程序
2024-05-05,10747.39,140,76.77,家居,APP
2024-05-05,9182.93,148,62.05,食品,线上
2024-05-05,16071.74,81,198.42,食品,线下
2024-05-05,12891.43,116,111.13,食品,小程序
2024-05-05,16293.12,141,115.55,食品,APP
2024-05-05,9626.93,101,95.32,美妆,线上
2024-05-05,12422.66,74,167.87,美妆,线下
2024-05-05,19180.29,91,210.77,美妆,小程序
2024-05-05,15297.44,131,116.77,美妆,APP
2024-05-06,12951.69,145,89.32,电子产品,线上
2024-05-06,15102.85,84,179.8,电子产品,线下
2024-05-06,14947.32,131,114.1,电子产品,小程序
2024-05-06,14415.58,65,221.78,电子产品,APP
2024-05-06,4399.27,113,38.93,服装,线上
2024-05-06,17664.03,108,163.56,服装,线下
2024-05-06,15636.45,74,211.3,服装,小程序
2024-05-06,13854.39,68,203.74,服装,APP
2024-05-06,10106.77,65,155.49,图书,线上
2024-05-06,18907.6,22,859.44,图书,线下
2024-05-06,7124.53,112,63.61,图书,小程序
2024-05-06,12400.65,21,590.51,图书,APP
2024-05-06,13362.42,104,128.48,家居,线上
2024-05-06,5498.91,114,48.24,家居,线下
2024-05-06,18629.78,148,125.88,家居,小程序
2024-05-06,18721.78,89,210.36,家居,APP
2024-05-06,4530.83,90,50.34,食品,线上
2024-05-06,14249.09,121,117.76,食品,线下
2024-05-06,4696.85,84,55.91,食品,小程序
2024-05-06,8376.38,34,246.36,食品,APP
2024-05-06,19514.02,27,722.74,美妆,线上
2024-05-06,17788.88,140,127.06,美妆,线下
2024-05-06,19930.96,136,146.55,美妆,小程序
2024-05-06,11830.12,141,83.9,美妆,APP
2024-05-07,16046.91,46,348.85,电子产品,线上
2024-05-07,4624.91,27,171.29,电子产品,线下
2024-05-07,13848.1,59,234.71,电子产品,小程序
2024-05-07,15336.05,65,235.94,电子产品,APP
2024-05-07,17988.35,53,339.4,服装,线上
2024-05-07,5341.15,50,106.82,服装,线下
2024-05-07,4911.44,35,140.33,服装,小程序
2024-05-07,9054.83,91,99.5,服装,APP
2024-05-07,19793.58,69,286.86,图书,线上
2024-05-07,14525.07,24,605.21,图书,线下
2024-05-07,9350.57,101,92.58,图书,小程序
2024-05-07,18418.81,63,292.36,图书,APP
2024-05-07,18547.0,113,164.13,家居,线上
2024-05-07,12298.19,123,99.99,家居,线下
2024-05-07,10694.01,35,305.54,家居,小程序
2024-05-07,5054.38,148,34.15,家居,APP
2024-05-07,6379.28,88,72.49,食品,线上
2024-05-07,5359.51,133,40.3,食品,线下
2024-05-07,4726.25,70,67.52,食品,小程序
2024-05-07,15064.47,124,121.49,食品,APP
2024-05-07,6787.77,20,339.39,美妆,线上
2024-05-07,9005.53,109,82.62,美妆,线下
2024-05-07,5901.06,139,42.45,美妆,小程序
2024-05-07,13130.0,42,312.62,美妆,APP
2024-05-08,13153.58,138,95.32,电子产品,线上
2024-05-08,5449.76,43,126.74,电子产品,线下
2024-05-08,6970.12,42,165.96,电子产品,小程序
2024-05-08,7021.01,25,280.84,电子产品,APP
2024-05-08,16385.34,22,744.79,服装,线上
2024-05-08,7534.57,115,65.52,服装,线下
2024-05-08,11447.87,83,137.93,服装,小程序
2024-05-08,8989.13,68,132.19,服装,APP
2024-05-08,16074.07,53,303.28,图书,线上
2024-05-08,9032.72,117,77.2,图书,线下
2024-05-08,15405.36,65,237.01,图书,小程序
2024-05-08,8524.69,100,85.25,图书,APP
2024-05-08,10700.64,68,157.36,家居,线上
2024-05-08,8425.35,71,118.67,家居,线下
2024-05-08,6883.27,95,72.46,家居,小程序
2024-05-08,8208.67,132,62.19,家居,APP
2024-05-08,8292.33,145,57.19,食品,线上
2024-05-08,9752.55,113,86.31,食品,线下
2024-05-08,9651.12,135,71.49,食品,小程序
2024-05-08,17397.05,63,276.14,食品,APP
2024-05-08,4620.91,118,39.16,美妆,线上
2024-05-08,6538.26,73,89.57,美妆,线下
2024-05-08,20044.17,131,153.01,美妆,小程序
2024-05-08,9619.89,93,103.44,美妆,APP
2024-05-09,7403.26,148,50.02,电子产品,线上
2024-05-09,12973.16,88,147.42,电子产品,线下
2024-05-09,5514.77,73,75.54,电子产品,小程序
2024-05-09,8224.86,139,59.17,电子产品,APP
2024-05-09,8267.46,49,168.72,服装,线上
2024-05-09,12413.5,67,185.28,服装,线下
2024-05-09,11736.69,139,84.44,服装,小程序
2024-05-09,13542.99,115,117.77,服装,APP
2024-05-09,13169.93,28,470.35,图书,线上
2024-05-09,9263.19,46,201.37,图书,线下
2024-05-09,14233.25,22,646.97,图书,小程序
2024-05-09,6615.16,141,46.92,图书,APP
2024-05-09,9462.9,45,210.29,家居,线上
2024-05-09,7074.15,111,63.73,家居,线下
2024-05-09,9002.69,139,64.77,家居,小程序
2024-05-09,12894.95,25,515.8,家居,APP
2024-05-09,11150.82,136,81.99,食品,线上
2024-05-09,13652.3,131,104.22,食品,线下
2024-05-09,15875.64,141,112.59,食品,小程序
2024-05-09,17544.86,84,208.87,食品,APP
2024-05-09,15752.92,106,148.61,美妆,线上
2024-05-09,11855.61,122,97.18,美妆,线下
2024-05-09,8903.93,79,112.71,美妆,小程序
2024-05-09,16397.05,149,110.05,美妆,APP
2024-05-10,5815.86,129,45.08,电子产品,线上
2024-05-10,16643.23,122,136.42,电子产品,线下
2024-05-10,13701.67,61,224.62,电子产品,小程序
2024-05-10,12387.35,96,129.03,电子产品,APP
2024-05-10,18471.95,70,263.88,服装,线上
2024-05-10,19526.68,55,355.03,服装,线下
2024-05-10,6173.99,105,58.8,服装,小程序
2024-05-10,16878.83,33,511.48,服装,APP
2024-05-10,19832.72,99,200.33,图书,线上
2024-05-10,16948.62,56,302.65,图书,线下
2024-05-10,17088.81,137,124.74,图书,小程序
2024-05-10,10498.69,137,76.63,图书,APP
2024-05-10,4076.7,57,71.52,家居,线上
2024-05-10,7320.01,64,114.38,家居,线下
2024-05-10,8959.44,40,223.99,家居,小程序
2024-05-10,7063.02,72,98.1,家居,APP
2024-05-10,11157.79,82,136.07,食品,线上
2024-05-10,6568.05,115,57.11,食品,线下
2024-05-10,4143.36,60,69.06,食品,小程序
2024-05-10,9665.26,140,69.04,食品,APP
2024-05-10,12998.82,120,108.32,美妆,线上
2024-05-10,15419.57,140,110.14,美妆,线下
2024-05-10,14926.44,138,108.16,美妆,小程序
2024-05-10,15540.55,44,353.19,美妆,APP
2024-05-11,10405.37,101,103.02,电子产品,线上
2024-05-11,16533.15,54,306.17,电子产品,线下
2024-05-11,10606.27,103,102.97,电子产品,小程序
2024-05-11,18736.01,128,146.38,电子产品,APP
2024-05-11,13822.26,38,363.74,服装,线上
2024-05-11,9741.03,26,374.66,服装,线下
2024-05-11,7698.17,65,118.43,服装,小程序
2024-05-11,16611.48,114,145.71,服装,APP
2024-05-11,9992.58,148,67.52,图书,线上
2024-05-11,17515.53,121,144.76,图书,线下
2024-05-11,19006.35,78,243.67,图书,小程序
2024-05-11,6333.56,68,93.14,图书,APP
2024-05-11,4802.2,97,49.51,家居,线上
2024-05-11,11185.92,106,105.53,家居,线下
2024-05-11,10348.13,66,156.79,家居,小程序
2024-05-11,11027.78,92,119.87,家居,APP
2024-05-11,9157.17,143,64.04,食品,线上
2024-05-11,4648.45,127,36.6,食品,线下
2024-05-11,7009.84,121,57.93,食品,小程序
2024-05-11,15216.03,47,323.75,食品,APP
2024-05-11,11667.72,41,284.58,美妆,线上
2024-05-11,9731.56,45,216.26,美妆,线下
2024-05-11,14784.01,123,120.2,美妆,小程序
2024-05-11,17194.21,23,747.57,美妆,APP
2024-05-12,6733.83,52,129.5,电子产品,线上
2024-05-12,13515.42,118,114.54,电子产品,线下
2024-05-12,15344.66,22,697.48,电子产品,小程序
2024-05-12,12064.32,122,98.89,电子产品,APP
2024-05-12,11020.66,33,333.96,服装,线上
2024-05-12,9062.17,86,105.37,服装,线下
2024-05-12,16258.6,49,331.81,服装,小程序
2024-05-12,13989.93,135,103.63,服装,APP
2024-05-12,12325.27,141,87.41,图书,线上
2024-05-12,15766.26,113,139.52,图书,线下
2024-05-12,5927.31,65,91.19,图书,小程序
2024-05-12,20170.06,118,170.93,图书,APP
2024-05-12,18360.43,40,459.01,家居,线上
2024-05-12,6561.8,106,61.9,家居,线下
2024-05-12,19636.89,86,228.34,家居,小程序
2024-05-12,7335.77,136,53.94,家居,APP
2024-05-12,11224.38,138,81.34,食品,线上
2024-05-12,8714.07,51,170.86,食品,线下
2024-05-12,18320.81,137,133.73,食品,小程序
2024-05-12,10113.5,114,88.71,食品,APP
2024-05-12,8232.45,106,77.66,美妆,线上
2024-05-12,15159.43,26,583.06,美妆,线下
2024-05-12,12992.07,65,199.88,美妆,小程序
2024-05-12,8902.96,126,70.66,美妆,APP
2024-05-13,4402.6,103,42.74,电子产品,线上
2024-05-13,9013.3,29,310.8,电子产品,线下
2024-05-13,13919.1,111,125.4,电子产品,小程序
2024-05-13,16159.34,121,133.55,电子产品,APP
2024-05-13,8205.97,41,200.15,服装,线上
2024-05-13,12918.61,52,248.43,服装,线下
2024-05-13,16075.13,146,110.1,服装,小程序
2024-05-13,11208.97,90,124.54,服装,APP
2024-05-13,9798.36,137,71.52,图书,线上
2024-05-13,15453.12,82,188.45,图书,线下
2024-05-13,19234.7,137,140.4,图书,小程序
2024-05-13,4783.12,103,46.44,图书,APP
2024-05-13,10249.43,57,179.81,家居,线上
2024-05-13,14142.5,45,314.28,家居,线下
2024-05-13,10399.48,40,259.99,家居,小程序
2024-05-13,9673.06,97,99.72,家居,APP
2024-05-13,11067.92,25,442.72,食品,线上
2024-05-13,7141.25,85,84.01,食品,线下
2024-05-13,15989.66,40,399.74,食品,小程序
2024-05-13,17886.5,130,137.59,食品,APP
2024-05-13,19998.06,69,289.83,美妆,线上
2024-05-13,13509.59,97,139.27,美妆,线下
2024-05-13,14245.0,82,173.72,美妆,小程序
2024-05-13,15539.77,32,485.62,美妆,APP
2024-05-14,10315.98,141,73.16,电子产品,线上
2024-05-14,7687.94,131,58.69,电子产品,线下
2024-05-14,8672.5,67,129.44,电子产品,小程序
2024-05-14,8706.66,31,280.86,电子产品,APP
2024-05-14,14123.29,66,213.99,服装,线上
2024-05-14,15339.35,89,172.35,服装,线下
2024-05-14,4214.91,73,57.74,服装,小程序
2024-05-14,4440.78,126,35.24,服装,APP
2024-05-14,14992.38,90,166.58,图书,线上
2024-05-14,8544.7,101,84.6,图书,线下
2024-05-14,5736.88,77,74.5,图书,小程序
2024-05-14,4430.11,103,43.01,图书,APP
2024-05-14,7784.59,93,83.71,家居,线上
2024-05-14,16164.9,137,117.99,家居,线下
2024-05-14,13847.17,104,133.15,家居,小程序
2024-05-14,13079.44,141,92.76,家居,APP
2024-05-14,19498.29,23,847.75,食品,线上
2024-05-14,9798.96,101,97.02,食品,线下
2024-05-14,9855.41,133,74.1,食品,小程序
2024-05-14,6639.7,147,45.17,食品,APP
2024-05-14,7612.38,63,120.83,美妆,线上
2024-05-14,15253.04,85,179.45,美妆,线下
2024-05-14,10790.3,40,269.76,美妆,小程序
2024-05-14,14565.54,108,134.87,美妆,APP
2024-05-15,5527.5,114,48.49,电子产品,线上
2024-05-15,9193.9,100,91.94,电子产品,线下
2024-05-15,11641.03,139,83.75,电子产品,小程序
2024-05-15,4639.23,62,74.83,电子产品,APP
2024-05-15,14507.99,130,111.6,服装,线上
2024-05-15,11041.86,25,441.67,服装,线下
2024-05-15,16617.54,92,180.63,服装,小程序
2024-05-15,13382.46,145,92.29,服装,APP
2024-05-15,20571.87,116,177.34,图书,线上
2024-05-15,19435.08,53,366.7,图书,线下
2024-05-15,10428.46,51,204.48,图书,小程序
2024-05-15,5757.96,75,76.77,图书,APP
2024-05-15,7655.13,48,159.48,家居,线上
2024-05-15,13619.85,65,209.54,家居,线下
2024-05-15,18501.1,122,151.65,家居,小程序
2024-05-15,13276.77,110,120.7,家居,APP
2024-05-15,16615.76,127,130.83,食品,线上
2024-05-15,19091.29,91,209.79,食品,线下
2024-05-15,9448.97,112,84.37,食品,小程序
2024-05-15,14607.73,101,144.63,食品,APP
2024-05-15,12484.12,120,104.03,美妆,线上
2024-05-15,7884.03,123,64.1,美妆,线下
2024-05-15,12360.13,138,89.57,美妆,小程序
2024-05-15,8899.36,135,65.92,美妆,APP
2024-05-16,6781.45,65,104.33,电子产品,线上
2024-05-16,10832.09,20,541.6,电子产品,线下
2024-05-16,13041.84,105,124.21,电子产品,小程序
2024-05-16,16878.9,64,263.73,电子产品,APP
2024-05-16,15552.78,45,345.62,服装,线上
2024-05-16,10553.8,127,83.1,服装,线下
2024-05-16,20400.08,125,163.2,服装,小程序
2024-05-16,7313.13,27,270.86,服装,APP
2024-05-16,14478.39,55,263.24,图书,线上
2024-05-16,14325.59,148,96.79,图书,线下
2024-05-16,20811.04,124,167.83,图书,小程序
2024-05-16,19920.86,103,193.41,图书,APP
2024-05-16,14327.37,62,231.09,家居,线上
2024-05-16,13652.39,140,97.52,家居,线下
2024-05-16,15569.63,114,136.58,家居,小程序
2024-05-16,4544.42,119,38.19,家居,APP
2024-05-16,13364.97,69,193.7,食品,线上
2024-05-16,18334.85,61,300.57,食品,线下
2024-05-16,11793.81,81,145.6,食品,小程序
2024-05-16,7085.44,71,99.79,食品,APP
2024-05-16,9543.51,95,100.46,美妆,线上
2024-05-16,5245.84,27,194.29,美妆,线下
2024-05-16,7615.28,138,55.18,美妆,小程序
2024-05-16,11817.54,133,88.85,美妆,APP
2024-05-17,20743.3,65,319.13,电子产品,线上
2024-05-17,20460.39,148,138.25,电子产品,线下
2024-05-17,14914.86,104,143.41,电子产品,小程序
2024-05-17,18775.12,60,312.92,电子产品,APP
2024-05-17,8280.22,37,223.79,服装,线上
2024-05-17,4298.26,28,153.51,服装,线下
2024-05-17,15594.94,124,125.77,服装,小程序
2024-05-17,18691.07,140,133.51,服装,APP
2024-05-17,18609.19,38,489.72,图书,线上
2024-05-17,17285.22,86,200.99,图书,线下
2024-05-17,18963.72,50,379.27,图书,小程序
2024-05-17,16160.01,26,621.54,图书,APP
2024-05-17,11520.57,35,329.16,家居,线上
2024-05-17,9085.04,121,75.08,家居,线下
2024-05-17,18042.61,30,601.42,家居,小程序
2024-05-17,10263.17,150,68.42,家居,APP
2024-05-17,14712.21,132,111.46,食品,线上
2024-05-17,11354.37,51,222.63,食品,线下
2024-05-17,5916.94,87,68.01,食品,小程序
2024-05-17,16865.2,48,351.36,食品,APP
2024-05-17,16263.74,113,143.93,美妆,线上
2024-05-17,11091.75,106,104.64,美妆,线下
2024-05-17,6558.24,82,79.98,美妆,小程序
2024-05-17,17494.55,73,239.65,美妆,APP
2024-05-18,8644.47,104,83.12,电子产品,线上
2024-05-18,14987.48,38,394.41,电子产品,线下
2024-05-18,11899.49,145,82.07,电子产品,小程序
2024-05-18,16843.49,86,195.85,电子产品,APP
2024-05-18,9953.89,133,74.84,服装,线上
2024-05-18,9755.94,135,72.27,服装,线下
2024-05-18,15954.0,90,177.27,服装,小程序
2024-05-18,14187.61,55,257.96,服装,APP
2024-05-18,6687.38,93,71.91,图书,线上
2024-05-18,4636.2,114,40.67,图书,线下
2024-05-18,13668.63,94,145.41,图书,小程序
2024-05-18,9352.74,60,155.88,图书,APP
2024-05-18,13737.53,98,140.18,家居,线上
2024-05-18,12185.83,132,92.32,家居,线下
2024-05-18,15512.41,59,262.92,家居,小程序
2024-05-18,16696.15,52,321.08,家居,APP
2024-05-18,6662.21,94,70.87,食品,线上
2024-05-18,18635.28,85,219.24,食品,线下
2024-05-18,14898.88,27,551.81,食品,小程序
2024-05-18,18497.03,97,190.69,食品,APP
2024-05-18,6693.08,23,291.0,美妆,线上
2024-05-18,8559.01,150,57.06,美妆,线下
2024-05-18,16725.12,123,135.98,美妆,小程序
2024-05-18,12214.22,63,193.88,美妆,APP
2024-05-19,20622.75,59,349.54,电子产品,线上
2024-05-19,14123.03,148,95.43,电子产品,线下
2024-05-19,9520.05,115,82.78,电子产品,小程序
